Anlaggningsnamn;WGS84Ost;WGS84Nord;ParameterKortnamn;Varde_BehArv
HovgÜrdens AvfallsanlÑggning;17,76887258;59,93088644;NH4-N;NULL
UMEè MEJERI;20,346513;63,84962165;Total N;43380.000000000000000
Hjulsta sÑteri;17,01269848;59,54616119;NH3;NULL
Findus Sverige AB, Bjuv;12,94088727;56,07334865;BOD7;NULL
Chemiplastica Resins AB;13,39293;56,127217;Phenols;4138.000000000000000
Beleverket i HÑssleholm;13,79332413;56,163214;As;NULL
Storskogens avfallsanlÑggning;16,4221016;57,2375154;Cd;0.005300000000000
Sîdra Cell VÑrî;12,17192747;57,22166666;CO2 fossil fuels;NULL
GÑllivare Energi AB;20,6449764;67,15612957;NOx/NO2;NULL
SÑvstaÜs dep.plats;16,30263374;61,34348298;As;0.080000000000000
HôGDALENVERKET;18,09693379;59,27574525;CO2 Total;NULL
Renova FlÑskebo;12,15542433;57,69369057;Cu;NULL
BÑckhammars Bruk;14,18117766;59,16005641;COD-cr;NULL
Befesa ScanDust AB;12,83922833;55,8573875;PM10;NULL
KôPINGEBRO SOCKERBRUK;13,9398627;55,45953205;BOD7;NULL
Storskogens avfallsanlÑggning;16,4221016;57,2375154;TOC;1901.000000000000000
AkzoNobel Surface Chemistry AB;17,35454262;62,33314803;Hg;NULL
Johannes KraftvÑrmeverk;17,13546126;60,63653998;Pb;NULL
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;As;0.030000000000000
Johan Nilsson;14,08815061;55,50525587;NH3;NULL
SCA ôstrands massafabrik;17,32897413;62,47530374;Cr;NULL
BECKER INDUSTRIAL COATINGS;17,86296858;59,62849276;Toluene;NULL
STORA ENSO KVARNSVEDEN AB;15,4208952;60,5232181;Total N;NULL
Rya GaskraftvÑrmeverk;11,88874566;57,69199844;CO2 Total;NULL
SCA ôstrands massafabrik;17,32897413;62,47530374;CO2 fossil fuels;NULL
Iggesund Paperboard AB, Iggesu;17,09808643;61,63863899;AOX;NULL
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Hg;0.011700000000000
SCA Munksund;21,50387968;65,27232862;dioxins + furans as Teq;NULL
SCA Munksund;21,50387968;65,27232862;TOC;NULL
Haddestad 4:6;14,85331346;58,30933146;NH3;NULL
Proton Finishing Forsheda AB;13,83890257;57,16164442;Zn;NULL
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;CO2 Total;NULL
Linneberga avfallsupplag;15,30216005;57,13068751;Zn;NULL
KraftvÑrmeverk, SEVAB StrÑngnÑ;17,03914673;59,35183274;CO2 Total;NULL
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Pb;0.002000000000000
Gryaab AB Ryaverket;11,89151075;57,69747682;Hg;NULL
ARLA, Gîteborg;12,01079715;57,68044367;Total P;1970.000000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;BOD7;6887.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Total N;777.000000000000000
Formalinfabriken;13,38708638;56,12488738;TOC;11795.000000000000000
Uddebo avloppsreningsverk;22,216201;65,555254;Trichloromethane;NULL
HVG-stationen;16,56683957;59,60795756;SO2;NULL
AvfallsfîrbrÑnning i Mora;14,53835317;60,99058687;NOx/NO2;NULL
Munga Hînsstall;16,48996966;59,75100667;NH3;NULL
Ryaverket;12,92872083;57,72856093;CO2 fossil fuels;NULL
Lidkîpings avfallsupplag;13,21414287;58,48870303;Cr;2.540000000000000
KorsnÑsverken;17,27333698;60,68240441;Zn;NULL
IdbÑckens KraftvÑrmeverk;16,99946884;58,74367409;SO2;NULL
Akzo Nobel Decorative Coatings;13,0847909;55,61476411;Xylenes;NULL
Ringhalsverket;12,10918864;57,25737321;BOD7;NULL
SÑvstaÜs dep.plats;16,30263374;61,34348298;Cd;0.030000000000000
BÜlerud;14,2381472;58,77325722;NH3;NULL
Brumstorp;14,11265466;58,36066535;Total N;NULL
BRISTAVERKET;17,8725299;59,6147392;CO2 Total;NULL
Tveta ètervinningsanlÑggning;17,57495675;59,13636256;Total P;636.000000000000000
Henrik Norman;12,87014657;56,31565072;Total P;NULL
Casco Adhesives AB;14,07206714;59,31218022;Total N;NULL
FjÑrrvÑrmecentral,Israel (FCI);12,70046257;56,03436997;TSP;NULL
LKAB - Kirunagruvan;20,19092749;67,84939755;Total Cl;NULL
GuldfÜgeln;16,38965441;56,51161991;SO2;NULL
KEES FôRNICKLING AB;17,99986201;59,3622756;Zn;NULL
LîvÑngsverket (f d KÑrnsjukhus;13,85706086;58,42833125;TSP;NULL
Igelsta vÑrmeverk;17,66524499;59,17748225;NH3;NULL
LantmÑnnen Agroetanol AB;16,22923505;58,61406235;CO2 biofuels;NULL
Panncentralen SlÑggan;13,15535221;58,51085474;TSP;NULL
Bjîrnhyttans AvfallsanlÑggning;15,026481;60,13569923;Hg;0.004800000000000
Torgil Bertilsson;14,02512163;56,13588973;NH3;NULL
EKBACKSTIPPEN;18,37032182;59,31321565;Cd;NULL
Boliden Mineral AB - Aitikgruv;20,96005283;67,07162877;CO2 biofuels;NULL
FrillesÜs Kyckling AB;12,19554666;57,33192551;N2O;NULL
KlÑpp, AvfallsanlÑggning;11,84732466;58,09336611;Pb;NULL
VÑsterÜs kraftvÑrmeverk;16,51352224;59,58845395;Cd;NULL
AvfallskraftvÑrmeverket Torsvik;14,15167398;57,69602596;dioxins + furans as Teq;NULL
èmotfors Bruk;12,35086201;59,75762848;Cu;NULL
Pugerup & Bîketofta Jordbruksk;13,03386783;56,01234335;NH3;NULL
BÑckhammars Bruk;14,18117766;59,16005641;Total P;NULL
ALUFLUOR AKTIEBOLAG;12,71837475;56,00765477;NOx/NO2;NULL
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Total P;12.800000000000000
Munksjî Paper AB Billingsfors;12,25602562;58,98779753;SOx;NULL
Sjîlunda Avloppsreningsverk;13,04377322;55,63361497;Cu;NULL
KERNFEST-WEBAC AB;18,00518988;59,27223592;Phenols;NULL
HéSSELBYVERKET;17,825217;59,36258259;NOx/NO2;NULL
St1 Refinery AB;11,8795847;57,7015739;Total P;NULL
SCA Packaging Obbola AB;20,32111476;63,70115975;Cr;NULL
Tagene avfallsupplag;11,98693824;57,7794849;Total P;0.310000000000000
SCA Packaging Obbola AB;20,32111476;63,70115975;Pb;NULL
Ringhalsverket;12,10918864;57,25737321;NH3;NULL
ELLCO FOOD AB;13,11918307;55,79522965;NOx/NO2;NULL
Munksjî Aspa Bruk AB;14,80505683;58,75428566;dioxins + furans as Teq;NULL
AB NynÑs petroleum;11,84847776;57,69955221;Total P;NULL
Gasturbinanl., ôresundsverket;13,03973707;55,62552674;CO2 Total;NULL
VÑrmecentral Lextorp;12,28039917;58,25328478;CO2 Total;NULL
GÑrstad avfallsanlÑggning;15,65280904;58,43847913;NH4-N;NULL
KÜvaslÜttan industrideponi;13,54333338;58,59731414;Pb;NULL
Ardagh Glass Limmared AB;13,35444312;57,54161551;TOC;NULL
RôNNSKéRSVERKEN;21,26869533;64,6681067;Cd;NULL
MetsÑ Board Sverige AB, Husums fabr;19,16005724;63,32792368;CO2 fossil fuels;NULL
Svenska Pappersbruket AB;13,14434322;56,12000027;TSP;NULL
SÑvstaÜs dep.plats;16,30263374;61,34348298;Cu;1.000000000000000
Preemraff, Lysekil;11,42309229;58,34675159;NOx/NO2;NULL
EKBACKSTIPPEN;18,37032182;59,31321565;Ni;NULL
èmotfors Bruk;12,35086201;59,75762848;As;NULL
Sjîlunda Avloppsreningsverk;13,04377322;55,63361497;Cr;NULL
Blenta AB, ègerup 2:12;13,63363498;55,57961146;NH3;NULL
Uppsala Avloppsreningsverk;17,65677613;59,84372275;Pb;NULL
Sjîlunda Avloppsreningsverk;13,04377322;55,63361497;Total CN;NULL
VÑrmeverket Eldaren;13,94055986;58,18168706;CO2 biofuels;NULL
Bjîrnhyttans AvfallsanlÑggning;15,026481;60,13569923;BOD7;6830.000000000000000
Pentafabriken;13,38064526;56,12627934;Cr;5.008000000000000
Skîvde avfallsupplag, RisÑngen;13,8796291;58,378743;TOC;5785.100000000000000
AvfallskraftvÑrmeverket Torsvik;14,15167398;57,69602596;NH3;NULL
Sherwin - Williams Sweden Coatings KB;17,87639191;59,61615978;Xylenes;NULL
PC CSK;14,17128649;56,03155722;CO;NULL
HÑsteskeds avfallsanlÑggning;11,67992941;58,51976218;TOC;NULL
Swe-Dan Seafood AB;16,67339033;57,74652118;BOD7;21502.000000000000000
HôGDALENVERKET;18,09693379;59,27574525;PM10;NULL
NÑssjî KraftvÑrmeverk;14,68257142;57,6661134;TSP;NULL
Ahlstrom StÑlldalen AB;14,94386584;59,93666314;Total N;NULL
VOLVO Personvagnar AB;11,83931113;57,71427498;TSP;NULL
Iggesund Paperboard AB, Iggesu;17,09808643;61,63863899;Ni;NULL
Ellinge Avloppsreningsverk;13,30197072;55,82215417;TOC;NULL
Borealis Polyetenfabriken;11,84498507;58,07621653;Zn;NULL
Panncentral Marjarp;13,57110114;58,18447945;CO2 Total;NULL
HEDENSBYNS KRAFTVéRMEVERK;21,04405525;64,74415164;Total P;NULL
Expancel och Site Service;17,3641005;62,33845287;SO2;NULL
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;Hg;NULL
NolÑngens avfallsanlÑggning;12,20793148;58,96490374;Cr;0.036500000000000
Perstorp Oxo AB, Stenungsund;11,85685055;58,0957832;Total N;NULL
BÑlinge avfallsupplag;12,58099684;57,9460542;Total N;7223.000000000000000
SCA Packaging Obbola AB;20,32111476;63,70115975;CO2 biofuels;NULL
Karlskoga kraftvÑrmeverk;14,54350403;59,34484014;CO2 biofuels;NULL
SCA ôstrands massafabrik;17,32897413;62,47530374;Cu;NULL
St1 Refinery AB;11,8795847;57,7015739;Zn;NULL
VÑrmeverket Eldaren;13,94055986;58,18168706;CO2 Total;NULL
Skeppsdockan;16,19674638;58,59532996;CO2 Total;NULL
Johannes KraftvÑrmeverk;17,13546126;60,63653998;CO2 Total;NULL
KorsnÑsverken;17,27333698;60,68240441;Ni;NULL
SOFIELUNDS èTERVINNINGSANLéGGN;17,98886285;59,17442445;Cu;10.370000000000000
Munksjî Aspa Bruk AB;14,80505683;58,75428566;Hg;NULL
BÑlinge avfallsupplag;12,58099684;57,9460542;TOC;3987.000000000000000
Linneberga avfallsupplag;15,30216005;57,13068751;Pb;NULL
HovgÜrdens AvfallsanlÑggning;17,76887258;59,93088644;Total N;NULL
Gasturbinanl., ôresundsverket;13,03973707;55,62552674;SO2;NULL
VÑrmecentral KronogÜrden;12,31157506;58,27076525;CO;NULL
Ahlstrom StÑlldalen AB;14,94386584;59,93666314;CO2 Total;NULL
Skîvde Slakteri AB;13,87655216;58,38812583;CO2 Total;NULL
BÑlinge avfallsupplag;12,58099684;57,9460542;Zn;1.273000000000000
SÑvenÑs KraftvÑrmeverk;12,02754443;57,72902716;TSP;NULL
CEMENTA, Degerhamn;16,40858676;56,3532868;CO2 biofuels;NULL
SSAB Oxelîsund AB;17,12562022;58,67690172;Total CN;NULL
Gruvîns bruk;13,12154172;59,33826572;NOx/NO2;NULL
SMA Svenska Mineral AB, RéTTVI;15,16697293;60,90529422;NOx/NO2;NULL
KÜvaslÜttan industrideponi;13,54333338;58,59731414;As;NULL
Ekeby GÜrds HB;17,074577;58,86147059;Total N;NULL
Gallac AB;21,05137721;64,73849604;NMVOC;NULL
RôNNSKéRSVERKEN;21,26869533;64,6681067;NOx/NO2;NULL
LKAB - Malmbergsgruvan;20,708692;67,19643636;Ni;NULL
Heden kraftvÑrmeverk (se 1780-1118);13,57068521;59,38643567;CO2 biofuels;NULL
Sîdra Cell Mîrrum;14,76467857;56,16098092;PM10;NULL
ARV Slottshagen;16,20446103;58,60076472;Total N;NULL
énglarps avfallsupplag;13,13077439;57,45936621;Total Cl;NULL
Lugnviksverket;14,65081139;63,20688833;CO2 fossil fuels;NULL
VÑrmeverket Anoden;13,84200641;55,44021204;CO2 fossil fuels;NULL
NYNAS AB, Oljeraffinaderiet i NynÑshamn;17,95937255;58,91656416;COD-cr;NULL
AkzoNobel Surface Chemistry AB;17,35454262;62,33314803;NOx/NO2;NULL
Hetvattencentralen Landskrona;12,84941775;55,86605274;SO2;NULL
VÑsterÜs kraftvÑrmeverk;16,51352224;59,58845395;TSP;NULL
Preem Petroleum AB Preemraff Gîteborg;11,8237557;57,71064011;Ni;NULL
SKOGèS VéRMEVERK;18,13981447;59,22289831;NOx/NO2;NULL
Akzo Nobel Pulp and Performance Chemicals AB, Kloratfabrik;17,3637519;62,3369401;HCl;NULL
EKBACKSTIPPEN;18,37032182;59,31321565;Total N;NULL
AvfallsfîrbrÑnning i Mora;14,53835317;60,99058687;SO2;NULL
SkutskÑrs Bruk;17,38985017;60,64364568;Cd;NULL
KorsnÑs Rockhammar AB;15,44714866;59,52851749;Zn;NULL
KorsnÑs Rockhammar AB;15,44714866;59,52851749;N2O;NULL
LuleÜ kraftvÑrmeverk LUKAB;22,2137037;65,56796721;NOx/NO2;NULL
ôNS AVLOPPSREN VERK;20,29166795;63,80417925;Zn;NULL
HéSSELBYVERKET;17,825217;59,36258259;SO2;NULL
Akzo Nobel Pulp and Performance, Albyfabriker;15,48172846;62,49561256;TOC;1269.000000000000000
BÑckgÜrden, Skeby;13,32323525;58,49355577;NH3;NULL
AB NynÑs petroleum;11,84847776;57,69955221;CO2 Total;NULL
KarskÑrsverket;17,27095071;60,682251;CO;NULL
Stallbacka Kraftstation Block;12,32075054;58,30578971;CO2 fossil fuels;NULL
Djupedsverket;17,14216571;61,72024452;NOx/NO2;NULL
LÑttklinkerfabriken, GÑrstad;15,65966106;58,43758937;dioxins + furans as Teq;NULL
LKAB - Kirunagruvan;20,19092749;67,84939755;Total P;NULL
Sjîlunda Avloppsreningsverk;13,04377322;55,63361497;Total Cl;NULL
VÑddika Avfallstation;18,23750184;60,19752955;Pb;NULL
JIWE Varmfîrzinkning AB;14,58229437;56,04161915;Pb;NULL
GKN Aerospace Sweden AB;12,32396108;58,31306558;PER;NULL
SmÜgris Syd AB;14,19617203;55,55192764;NH3;NULL
HAMMARBYVERKET;18,09072953;59,30360252;HFCs;NULL
EKBACKSTIPPEN;18,37032182;59,31321565;COD-cr;NULL
Munksjî Paper AB;14,16023171;57,77354843;BOD7;NULL
Rya GaskraftvÑrmeverk;11,88874566;57,69199844;SO2;NULL
St1 Refinery AB;11,8795847;57,7015739;CO2 biofuels;NULL
Zinkgruvan Mining AB;15,10847997;58,81322049;Total N;NULL
Iggesund Paperboard AB, Iggesu;17,09808643;61,63863899;Cr;NULL
AB Sandvik Materials Technolog;16,80017582;60,60893315;NOx/NO2;NULL
Cambrex Karlskoga AB;14,5281991;59,34752793;N2O;NULL
TMP-fabriken;13,37921543;56,12625124;Cd;0.016400000000000
ARCTIC PAPER GRYCKSBO AB;15,4793905;60,68327943;Total N;NULL
Kalix avfallsupplag;23,1669071;65,87360739;Total P;NULL
SKOGèS VéRMEVERK;18,13981447;59,22289831;TSP;NULL
Ostnor AB, Sîdra fabriken;14,48998054;61,02441882;Zn;NULL
Preem Petroleum AB Preemraff Gîteborg;11,8237557;57,71064011;Pb;NULL
Stora Enso Hylte AB;13,23513094;56,99926015;SO2;NULL
Munkerud avfallsupplag;13,52301891;59,85057498;Cd;NULL
VÑsterÜs kraftvÑrmeverk;16,51352224;59,58845395;NOx/NO2;NULL
Rosenlunds KraftvÑrmeverk;11,95420833;57,70299792;SO2;NULL
SÑverstaverket;16,37676535;61,34103832;TSP;NULL
STORA ENSO KVARNSVEDEN AB;15,4208952;60,5232181;NH4-N;NULL
HENRIKSDALS RENINGSVERK;18,119963;59,31000109;Cr;NULL
WestlÇn Industrier AB;18,60282542;59,9641585;TSP;NULL
Rya GaskraftvÑrmeverk;11,88874566;57,69199844;NOx/NO2;NULL
Cementa AB Skîvdefabriken;13,82477622;58,3843717;CO;NULL
VILLEROY & BOCH GUSTAVSBERG AB;18,38595178;59,32242677;Zn;NULL
èngcentral vid Nordic Paper AB;12,9186421;59,13946361;NH3;NULL
Hovhultsverket;11,92845603;58,3771654;NOx/NO2;NULL
Oskarshamns kÑrnkraftverk;16,66965728;57,41313993;Ni;NULL
ôvreskogs avfallsanlÑggning;13,46339073;57,80865658;Hg;0.010000000000000
SSAB Oxelîsund AB;17,12562022;58,67690172;CO2 Total;NULL
KorsnÑs AB, Frîvi;15,32873919;59,47975587;Total N;NULL
Tefco AB;11,99476931;57,74511972;NOx/NO2;NULL
Uddebo avloppsreningsverk;22,216201;65,555254;Ni;NULL
Arla Foods AB, Visby;18,33173381;57,63448243;CO2 fossil fuels;NULL
Uppsala Avloppsreningsverk;17,65677613;59,84372275;BOD7;NULL
SSAB EMEA AB;15,45120681;60,49060615;CO2 biofuels;NULL
BolÑnderanlÑggningarna, KraftvÑrmeverket o Bolandv;17,67577066;59,85219014;NOx/NO2;NULL
Draken , Hetvattencentral;16,34183445;56,66809757;NOx/NO2;NULL
EKBACKSTIPPEN;18,37032182;59,31321565;PCBs;NULL
Sîrmossens avfallsupplag;12,04814968;57,84602355;Phenols;0.690000000000000
Arla Foods AB, Falkenbergsmeje;12,53664434;56,89794277;BOD7;213702.000000000000000
Kemetyl AB;18,13744156;59,13673018;NMVOC;NULL
PiteÜ vÑrmeverk;21,44461427;65,32001991;SO2;NULL
Lillesjî AvfallskraftvÑrmeverk;11,99540939;58,36663218;Cd;NULL
TMP-fabriken;13,37921543;56,12625124;TOC;128091.000000000000000
Styron Sverige AB;16,20784177;58,61659977;NOx/NO2;NULL
AarhusKarlshamn Sweden AB;14,86202095;56,16434058;TSP;NULL
Uddebo avloppsreningsverk;22,216201;65,555254;Octylphenols ;NULL
CRANE AB;17,82583635;59,20121542;BOD7;179634.000000000000000
Cascades Djupafors AB;15,27389123;56,23658411;CO2 Total;NULL
ôrumsgÜrden AB;14,09326214;55,46590791;Total P;NULL
Barnamossens AFA;12,14367788;57,52359019;Total Cl;NULL
Boliden Bergsîe AB;12,84489461;55,86354467;SO2;NULL
SAKAB AB;15,28263428;59,11754638;dioxins + furans as Teq;NULL
Bjîrnhyttans AvfallsanlÑggning;15,026481;60,13569923;Cd;0.010000000000000
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;PAHs;NULL
Centrala Avloppsreningsverket;14,17670865;56,02471235;Cu;NULL
SlÑdene GÜrd;12,8866348;58,36383377;Total N;NULL
Svensk OljeÜtervinning AB;16,51785839;59,59595279;Cd;NULL
ôvreskogs avfallsanlÑggning;13,46339073;57,80865658;Ni;0.440000000000000
NYNAS AB, Oljeraffinaderiet i NynÑshamn;17,95937255;58,91656416;BOD7;NULL
Saint-Gobain Isover AB;12,97124938;56,05149693;NOx/NO2;NULL
VÑsterbyverket;13,48994098;58,53834602;CO;NULL
SSAB EMEA AB;15,76738974;58,70977837;NMVOC;NULL
E.ON VÑrme Sverige AB, èbyverket;15,17832168;59,26520411;CO2 Total;NULL
Bjîrshults avfallsanlÑggning;16,99320333;58,71185907;Cd;0.010000000000000
Stena  Miljî AB;12,68415577;59,03656625;Zn;0.000000000000000
Gryaab AB Ryaverket;11,89151075;57,69747682;BOD7;NULL
HîganÑs Halmstadsverken;12,86857812;56,66068103;Cr;NULL
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Cu;1.120000000000000
Di-TMP-fabriken;13,37972572;56,12708782;Pb;0.032000000000000
Munksjî Paper AB Billingsfors;12,25602562;58,98779753;Total P;NULL
Arendals Kraftstation;11,84506308;57,70007442;SO2;NULL
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;TSP;NULL
Lidkîpings VÑrmeverk, Filen;13,17412981;58,50764853;Cd;NULL
BRISTAVERKET;17,8725299;59,6147392;SO2;NULL
Rottneros Bruk;13,11339419;59,79523271;CO2 biofuels;NULL
KéPPALAVERKET;18,22934053;59,35623674;Total P;NULL
NolÑngens avfallsanlÑggning;12,20793148;58,96490374;Hg;0.001000000000000
Bjîrshults avfallsanlÑggning;16,99320333;58,71185907;Pb;0.330000000000000
Katrinefors KraftvÑrme AB;13,82593867;58,70162012;NOx/NO2;NULL
Beleverket i HÑssleholm;13,79332413;56,163214;TSP;NULL
HôGBYTORPS AVFALLSANLéGGNING;17,62813026;59,5411058;TOC;56566.000000000000000
ôresundsverket, (ôVT);13,03973707;55,62552674;NOx/NO2;NULL
Sîdra Cell MînsterÜs;16,55049128;57,09152546;Ni;NULL
Fagersta Stainless AB;15,78868062;60,00039866;NOx/NO2;NULL
Havskurens avfallsanlÑggning;11,95106661;58,38271093;BOD7;NULL
Rottneros Bruk;13,11339419;59,79523271;NOx/NO2;NULL
AB Sandvik Materials Technolog;16,80017582;60,60893315;CO2 fossil fuels;NULL
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;Total F;NULL
Akzo Nobel Functional Chemicals AB;18,70001567;63,27019516;Total Cl;3827700.000000000000000
Ersbo hetvattencentral;17,12582373;60,64220046;SOx;NULL
GrÑfsÜsens avfallsanlÑggning;14,79172683;63,1959409;PAHs;NULL
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;As;0.023000000000000
Sandvik Heating Technology;16,22700935;59,60366338;Ni;NULL
Ballingslîv AB;13,84336498;56,21137756;NOx/NO2;NULL
Bodycote Ytbehandling AB;11,94108001;57,65765905;Cu;0.077000000000000
Carlsborg hetv.centr (reserv);17,11420729;60,67579473;CO2 Total;NULL
VÑsterbyverket;13,48994098;58,53834602;CO2 biofuels;NULL
Kalkproduktion Storugns AB;18,80276265;57,84205454;CO2 biofuels;NULL
KorsnÑs AB, Frîvi;15,32873919;59,47975587;CO2 fossil fuels;NULL
Arla Foods AB, Visby;18,33173381;57,63448243;CO2 Total;NULL
Ryaverket;12,92872083;57,72856093;NH3;NULL
Mîrrums avfallsanlÑggning;14,72017572;56,18546809;Zn;1.200000000000000
Igelsta kraftvÑrmeverk;17,66524499;59,17748225;N2O;NULL
Uppsala Avloppsreningsverk;17,65677613;59,84372275;Total Cl;NULL
LKAB - Kirunagruvan;20,19092749;67,84939755;TSP;NULL
Proton finishing Eskilstuna AB;16,46386356;59,39944096;Ni;NULL
Carlsborg hetv.centr (reserv);17,11420729;60,67579473;CO2 fossil fuels;NULL
LKAB - Kirunagruvan;20,19092749;67,84939755;CO2 fossil fuels;NULL
Boliden Mineral AB - Aitikgruv;20,96005283;67,07162877;CO;NULL
Vallviks Bruk;17,18280888;61,18824933;Zn;NULL
Ardagh Glass Limmared AB;13,35444312;57,54161551;NMVOC;NULL
REXAM BEVERAGE CAN FOSIE AB;13,04898779;55,55259184;NMVOC;NULL
Bodens vÑrmeverk, BEAB;21,64867741;65,81985115;Cr;NULL
VÑrmecentral Vassbotten;12,31104064;58,37903433;CO2 fossil fuels;NULL
Ingelstorp;12,33996711;58,84541875;Total N;NULL
Centrala Avloppsreningsverket;14,17670865;56,02471235;Total P;NULL
Findus Sverige AB, Bjuv;12,94088727;56,07334865;Total N;NULL
Smurfit Kappa Kraftliner PiteÜ;21,44038572;65,31475314;N2O;NULL
Heleneholmsverket, (HVK);13,01181612;55,57825741;SO2;NULL
Cementa AB, Slitefabriken;18,80540781;57,71172344;NH3;NULL
Zinkgruvan Mining AB;15,10847997;58,81322049;As;NULL
GrÑfsÜsens avfallsanlÑggning;14,79172683;63,1959409;Total N;NULL
Sandviksverket;14,83780105;56,86799798;NH3;NULL
Vallviks Bruk;17,18280888;61,18824933;TSP;NULL
TUVAN S AVLOPPSREN VERK;21,05683775;64,72328305;Hg;NULL
Oskarshamns kÑrnkraftverk;16,66965728;57,41313993;Cr;NULL
Lessebo avfallsupplag;15,24963158;56,7402976;Pb;0.110000000000000
HP-ETCH;17,83013009;59,4081475;Ni;NULL
Barnamossens AFA;12,14367788;57,52359019;PCBs;NULL
Kubikenborg Aluminium AB;17,3637708;62,37568221;PFCs;NULL
Spillepengs avfallsanlÑggning;13,05157682;55,63558766;Total N;32676.000000000000000
Bravikens Pappersbruk;16,26148773;58,63976302;Total N;NULL
SMA Svenska Mineral AB, BODA K;15,197811;61,049775;Hg;NULL
Brumstorp;14,11265466;58,36066535;NH3;NULL
KÜvaslÜttan industrideponi;13,54333338;58,59731414;TOC;NULL
SCANIA SôDERTéLJE;17,64362409;59,16575797;Total P;1433.000000000000000
SOFIELUNDS èTERVINNINGSANLéGGN;17,98886285;59,17442445;Total N;43615.000000000000000
Sandviksverket;14,83780105;56,86799798;CO2 Total;NULL
PiteÜ vÑrmeverk;21,44461427;65,32001991;TSP;NULL
SUNDBYBERGSVERKET;17,97659942;59,36984857;CO2 biofuels;NULL
SSAB EMEA AB i LuleÜ;22,20601065;65,56349277;Naphthalene;NULL
XR Miljîhantering AB;13,87501927;58,38801292;Ni;NULL
Centrala Avloppsreningsverket;14,17670865;56,02471235;Zn;NULL
KéPPALAVERKET;18,22934053;59,35623674;COD-cr;NULL
Panncentral Dotorp;13,56693633;58,1733775;CO2 fossil fuels;NULL
Expancel och Site Service;17,3641005;62,33845287;Cr;NULL
AB Sandvik Materials Technolog;16,80017582;60,60893315;Pb;NULL
EKBACKSTIPPEN;18,37032182;59,31321565;As;NULL
HÜlltorp;13,21367385;58,44153849;NH3;NULL
KorsnÑs AB, Frîvi;15,32873919;59,47975587;As;NULL
FALU AVFALLSANLéGGNING;15,57553976;60,61396989;Cr;0.963240000000000
VÑstermalmsverket / Falu Kraft AB;15,61129457;60,60779826;NOx/NO2;NULL
RaggÜrden;12,82746911;58,22930865;Total N;NULL
Akzo Nobel Pulp and Performance, Albyfabriker;15,48172846;62,49561256;NOx/NO2;NULL
Karlskoga kraftvÑrmeverk;14,54350403;59,34484014;SO2;NULL
Pilkington Floatglas AB;12,9366309;56,6366085;NOx/NO2;NULL
TMP-fabriken;13,37921543;56,12625124;CO2 fossil fuels;NULL
VÑddika Avfallstation;18,23750184;60,19752955;Total N;NULL
Bjîrshults avfallsanlÑggning;16,99320333;58,71185907;Hg;0.010000000000000
Inlands Kartongbruk;12,11865223;58,13656376;N2O;NULL
Preemraff, Lysekil;11,42309229;58,34675159;BOD7;NULL
HîganÑs Sverige AB;12,54738303;56,20871249;dioxins + furans as Teq;NULL
Smurfit Kappa Kraftliner PiteÜ;21,44038572;65,31475314;SOx;NULL
CRANE AB;17,82583635;59,20121542;Cu;83.100000000000000
ètervinningsterminalen Eksjî;14,994207;57,66005676;dioxins + furans as Teq;NULL
VÑrmecentral ônafors;12,37225663;58,35606374;SO2;NULL
Heden kraftvÑrmeverk (se 1780-1118);13,57068521;59,38643567;CO2 Total;NULL
èlî AB;20,0687195;63,87899159;Zn;NULL
AB Sandvik Materials Technolog;16,80017582;60,60893315;Cu;NULL
MetsÑ Board Sverige AB, Husums fabr;19,16005724;63,32792368;PM10;NULL
Siviks avfallsanlÑggning;11,44862363;58,29294091;Cr;0.050000000000000
HVG-stationen;16,56683957;59,60795756;NOx/NO2;NULL
STORA ENSO NYMôLLA AB;14,47984532;56,04379387;CO2 biofuels;NULL
KlÑpp, AvfallsanlÑggning;11,84732466;58,09336611;Cd;NULL
EKBACKSTIPPEN;18,37032182;59,31321565;BOD7;NULL
SjuhÑradsbygdens FÑrgeri AB;12,73204005;57,52681681;NH4-N;273.730000000000000
Outokumpu Stainless AB, Degerfors;14,43116383;59,22578868;Total N;NULL
Lidkîpings VÑrmeverk, Filen;13,17412981;58,50764853;CO2 Total;NULL
LKAB - Svappavaaragruvan LeveÑniemi;21,01365888;67,64091138;CO2 Total;NULL
VÑrmeverket Vattumannen;16,49657699;59,38069014;CO2 Total;NULL
HYLLSTOFTA AVFALLSANLéGGNING;13,25549179;56,133191;Ni;0.874700000000000
Stena Recycling AB;12,94816373;56,63804206;Cu;NULL
St1 Refinery AB;11,8795847;57,7015739;CO2 fossil fuels;NULL
